text,label,clean_text
It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,0,time fix spell sometimes get completely diff word go figure
"Sorry, I'll call later",0,sorry call later
Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,0,sound like could lot time spend chastity device boy grin take beating like good dog go lounge nice long bath
SMS. ac sun0819 posts HELLO:\You seem cool,1,sm ac sun0819 post hello seem cool
"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs å£1.50 each",1,free tarot text find love life try free text chance 85555 16 free msg 50
He is there. You call and meet him,0,call meet
" said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day! ",0,say kiss kiss sound effect gorgeous man kind person need smile brighten day
Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,1,ringtone club get uk single chart mobile week choose top quality ringtone message free charge
What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,1,want xmas 100 free text message new video phone half price line rental call free 0800 0721072 find
Phony å£350 award - Todays Voda numbers ending XXXX are selected to receive a å£350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,1,phony 350 award today voda number end xxxx select receive 350 award match please call 08712300220 quote claim code 3100 standard rate app
K... Must book a not huh? so going for yoga basic on sunday?,0,must book huh go yoga basic sunday
What does the dance river do?,0,dance river
"(No promises on when though, haven't even gotten dinner yet)",0,promise though even get dinner yet
How will I creep on you now? ;_;,0,creep
Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,1,want late video handset 750 anytime network mins half price line rental reply call 08000930705 delivery tomorrow
Love you aathi..love u lot..,0,love aathi love lot
I went to ur hon lab but no one is there.,0,go ur hon lab one
I can do that! I want to please you both inside and outside the bedroom...,0,want please inside outside bedroom
Carlos says we can pick up from him later so yeah we're set,0,carlos say pick later yeah set
Bring tat cd don forget,0,bring tat cd forget
A cute thought for friendship: \Its not necessary to share every secret with ur close Frnd,0,cute think friendship necessary share every secret ur close frnd
"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala",0,dear hero leave qatar tonite apt opportunity pls keep touch lt email gt kerala
Dear good morning now only i am up,0,dear good morning
Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),0,feel always happy slowly become habit amp finally become part life follow happy morning amp happy day
S.s:)i thinl role is like sachin.just standing. Others have to hit.,0,thinl role like sachin stand others hit
U wake up already? Thanx 4 e tau sar piah it's quite nice.,0,wake already thanx e tau sar piah quite nice
No message..no responce..what happend?,0,message responce happend
"Excellent, I'll see what riley's plans are",0,excellent see riley plan
My planning usually stops at \find hella weed,0,plan usually stop find hella weed
Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,1,get free mobile video player free movie collect text go 89105 free extra film order apply 18 yr
"Sir, Waiting for your mail.",0,sir wait mail
Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,0,happy new year dear brother really miss get number decide send text wish happiness abiola
soon you will have the real thing princess! Do i make you wet? :),0,soon real thing princess make wet
U dun say so early hor... U c already then say...,0,dun say early hor c already say
"Ela kano.,il download, come wen ur free..",0,ela kano il download come wen ur free
Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx,0,hey hun onbus goin meet want 2go 4a meal donyt feel like cuz get last bus home he sweet latelyxxx
"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?",0,ill call 2mrw ninish address icky american freek wont stop callin bad jen eh
(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,1,bank granite issue strong buy explosive pick member 300 nasdaq symbol cdgt 00 per
"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, å£1.50 to rcv",1,freemsg hey darling week word back like fun still tb ok xxx std chgs send 50 rcv
Ok...,0,ok
Black shirt n blue jeans... I thk i c Ì_...,0,black shirt blue jean thk c
Please leave this topic..sorry for telling that..,0,please leave topic sorry tell
No objection. My bf not coming.,0,objection bf come
network operator. The service is free. For T & C's visit 80488.biz,1,network operator service free visit 80488 biz
So how's the weather over there?,0,weather
Haf u found him? I feel so stupid da v cam was working.,0,haf find feel stupid da cam work
i am seeking a lady in the street and a freak in the sheets. Is that you?,0,seek lady street freak sheet
Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,0,feel nauseous piss eat sweet week cause today plan pig diet week hungry
Its ok my arm is feeling weak cuz i got a shot so we can go another time,0,ok arm feeling weak cuz get shot go another time
Most of the tiime when i don't let you hug me it's so i don't break into tears.,0,tiime let hug break tear
S.i'm watching it in live..,0,watch live
Excellent! Are you ready to moan and scream in ecstasy?,0,excellent ready moan scream ecstasy
No need to buy lunch for me.. I eat maggi mee..,0,need buy lunch eat maggi mee
"For ur chance to win a å£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",1,ur chance win 250 wkly shopping spree txt shop 80878 www txt shop com custcare 08715705022 1x150p wk
Me i'm not workin. Once i get job...,0,workin get job
"I'm in a meeting, call me later at",0,meet call later
We have to pick rayan macleran there.,0,pick rayan macleran
"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",0,lt gt fast approach wish happy new year happy sankranti happy republic day happy valentine day happy shivratri happy ugadi happy fool day happy may day happy independence day happy friendship mother father teacher childrens day amp happy birthday u happy ganesh festival happy dasara happy diwali happy christmas lt gt good morning afternoon evening night rememberi first wishing raj
You're right I have now that I think about it,0,right think
Sian... Aft meeting supervisor got work 2 do liao... U working now?,0,sian aft meeting supervisor get work liao work
Then u going ikea str aft dat?,0,go ikea str aft dat
You have 1 new message. Call 0207-083-6089,1,new message call 0207 083 6089
Can you do a mag meeting this avo at some point?,0,mag meeting avo point
Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.,0,cinema plus drink appeal tomo fr thriller director like mac 30
Convey my regards to him,0,convey regard
"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him.",0,lt gt saw day ago guy want sell wifi lt gt 3g lt gt blank
I was slept that time.you there?,0,slept time
I'll pick you up at about 5.15pm to go to taunton if you still want to come.,0,pick 15pm go taunton still want come
"Hi this is yijue, can i meet u at 11 tmr?",0,hi yijue meet 11 tmr
I'm in town now so i'll jus take mrt down later.,0,town jus take mrt later
Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,0,well right gon na get check today steam sale pee text want come get
That day you asked about anand number. Why:-),0,day ask anand number
"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",1,spjanuary male sale hot gay chat cheap call 08709222922 national rate 5p min cheap 8p min peak stop text call 08712460324 10p min
Moji i love you more than words. Have a rich day,0,moji love word rich day
"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",0,hello sort town already dont rush home eat nachos let know eta
Ok how you dear. Did you call chechi,0,ok dear call chechi
Come to mahal bus stop.. &lt;DECIMAL&gt;,0,come mahal bus stop lt decimal gt
When should I come over?,0,come
Okie,0,okie
Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.,0,must sit around wait summer day celebrate magical sight world dress white oooooh let snow
Well welp is sort of a semiobscure internet thing,0,well welp sort semiobscure internet thing
Even if he my friend he is a priest call him now,0,even friend priest call
"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",0,solve case man find murder lt decimal gt lt gt afternoon wife call police police question everyone wife sir sleep murder take place cook cook gardener pick vegetable house maid go post office child go play neighbour go marriage police arrest murderer immediately reply reason r brilliant
